id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2763,22.075,21.1725,467.75,865.0,0.00347227,1
2764,22.05,21.2425,474.5,872.0,0.003478479,1
2765,22.0,20.795,474.5,873.5,0.003394376,1
2766,22.0,20.96333333,478.0,854.0,0.003422005,1
2767,22.0,21.2425,474.5,865.25,0.003467829,1
2768,22.0,20.94,474.5,870.5,0.003418175,1
2769,22.0,21.15666667,478.0,858.6666667,0.003453739,1
2770,22.00833333,21.08416667,478.3,861.6333333,0.003443598,1
2771,22.01666667,21.01166667,478.6,864.6,0.003433446,1
2772,22.0,20.92,477.0,858.25,0.003414892,1
2773,21.9725,21.315,473.0,869.75,0.003473866,1
2774,22.0,21.15,469.0,877.75,0.003452645,1
2775,22.0,20.8675,469.0,867.75,0.003406275,1
2776,22.0,20.945,469.0,861.0,0.003418996,1
2777,22.0,21.32,469.0,866.5,0.003480552,1
2778,22.0,21.3925,469.0,880.75,0.003492454,1
2779,22.0,21.05,469.0,880.0,0.00343623,1
2780,22.0,21.2725,469.0,874.0,0.003472754,1
2781,21.96333333,21.46333333,469.0,885.6666667,0.00349621,1
2782,21.9725,21.3925,469.0,901.25,0.003486567,1
2783,21.96333333,21.29,469.0,893.6666667,0.003467818,1
2784,21.89,21.1725,469.0,886.5,0.003433088,1
2785,21.89,21.32333333,469.0,879.0,0.003457681,1
2786,21.9175,21.315,469.0,879.0,0.003462161,1
2787,21.89,21.39,469.0,884.25,0.003468552,1
2788,21.89,21.245,469.0,877.0,0.003444908,1
2789,21.89,21.22,469.0,875.75,0.003440832,1
2790,21.89,21.34,469.0,877.0,0.003460399,1
2791,21.89,21.29,461.5,879.0,0.003452246,1
2792,21.89,21.1725,454.0,871.75,0.003433088,1
2793,21.89,21.5225,454.0,880.5,0.003490158,1
2794,21.89,21.39,454.0,895.6666667,0.003468552,1
2795,21.89,21.2675,454.0,896.0,0.003448577,1
2796,21.865,21.32,459.25,883.0,0.003451835,1
2797,21.89,21.49666667,468.0,889.0,0.003485945,1
2798,21.865,21.3175,464.5,890.5,0.003451428,1
2799,21.79,21.53,468.0,897.0,0.003470005,1
2800,21.84,21.4425,464.5,913.75,0.003466454,1
2801,21.79,21.1975,464.5,902.5,0.003416121,1
2802,21.76,21.2,468.0,890.3333333,0.003410235,1
2803,21.745,21.1725,457.0,876.0,0.003402649,1
2804,21.79,21.445,464.5,890.0,0.003456229,1
2805,21.745,21.34,453.25,893.0,0.003429717,1
2806,21.73,21.29333333,453.0,891.6666667,0.003419022,1
2807,21.7225,21.5225,454.75,897.5,0.00345443,1
2808,21.7225,21.5225,460.0,903.75,0.00345443,1
2809,21.7,21.34,460.0,908.5,0.003420244,1
2810,21.73,21.56666667,460.0,907.0,0.003463155,1
2811,21.7225,21.525,460.0,910.5,0.003454834,1
2812,21.745,21.675,460.0,917.25,0.003483859,1
2813,21.79,21.6,460.0,926.5,0.00348135,1
2814,21.79,21.55,460.0,925.0,0.003473246,1
2815,21.79,21.63333333,460.0,921.6666667,0.003486752,1
2816,21.7675,21.7675,460.0,934.0,0.003503651,1
2817,21.7675,21.865,460.0,947.25,0.003519434,1
2818,21.79,21.82333333,460.0,953.0,0.003517549,1
2819,21.79,21.8175,460.0,959.0,0.003516603,1
2820,21.79,21.945,460.0,959.5,0.003537271,1
2821,21.7675,21.6975,444.0,962.0,0.003492321,1
2822,21.76,21.82666667,449.3333333,944.0,0.00351161,1
2823,21.7225,21.8925,444.0,953.5,0.003514152,1
2824,21.745,21.815,444.0,949.0,0.003506488,1
2825,21.7,21.82333333,444.0,948.6666667,0.003498145,1
2826,21.745,21.815,444.0,952.75,0.003506488,1
2827,21.7225,21.97,444.0,951.25,0.003526663,1
2828,21.79,22.05,444.0,961.5,0.003554292,1
2829,21.79,21.775,444.0,964.25,0.003509714,1
2830,21.7675,21.745,444.0,951.0,0.003500009,1
2831,21.79,21.79333333,444.0,945.6666667,0.003512686,1
2832,21.79,21.7225,444.0,936.0,0.003501205,1
2833,21.7675,21.79,444.0,935.0,0.003507293,1
2834,21.79,21.745,444.0,938.0,0.003504852,1
2835,21.7675,21.8175,444.0,926.75,0.003511745,1
2836,21.7675,21.89,444.0,932.0,0.00352348,1
2837,21.79,21.79,447.4,942.0,0.003512146,1
2838,21.79,21.79,450.6666667,935.0,0.003512146,1
2839,21.79,21.79,449.0,937.5,0.003512146,1
2840,21.79,21.65,438.0,927.25,0.003489454,1
2841,21.79,21.6,438.0,916.5,0.00348135,1
2842,21.79,21.745,438.0,914.0,0.003504852,1
2843,21.79,21.7,441.0,910.0,0.003497558,1
2844,21.79,21.65,437.25,923.0,0.003489454,1
2845,21.84,21.65,436.5,918.75,0.003500188,1
2846,21.84,21.6,429.0,904.0,0.003492059,1
2847,21.79,21.395,432.75,901.0,0.003448126,1
2848,21.79,21.6,438.0,893.0,0.00348135,1
2849,21.79,21.6225,438.0,885.5,0.003484997,1
2850,21.745,21.575,438.0,890.0,0.003467696,1
2851,21.7225,21.5475,438.0,886.5,0.003458465,1
2852,21.7,21.42666667,441.0,887.0,0.003434211,1
2853,21.7,21.525,438.0,883.25,0.003450059,1
2854,21.7,21.445,438.0,874.0,0.003437165,1
2855,21.7,21.575,447.0,874.0,0.003458117,1
2856,21.7,21.53333333,447.0,871.6666667,0.003451402,1
2857,21.7,21.6,447.0,879.25,0.003462147,1
2858,21.7,21.516,441.4,872.75,0.003448608,1
2859,21.7,21.36,447.0,868.5,0.003423467,1
2860,21.7,21.5,443.5,859.75,0.00344603,1
2861,21.7,21.2675,433.0,848.25,0.00340856,1
2862,21.66666667,21.39,433.0,843.0,0.003421283,1
2863,21.625,21.315,433.0,849.0,0.003400496,1
2864,21.6,21.39,433.0,841.6666667,0.003407283,1
2865,21.6,21.39,433.0,847.5,0.003407283,1
2866,21.6,21.34,433.0,844.25,0.003399275,1
2867,21.6,21.32333333,433.0,844.3333333,0.003396605,1
2868,21.6,21.29,433.0,838.75,0.003391267,1
2869,21.6,21.29,433.0,831.6666667,0.003391267,1
2870,21.6,21.2675,433.0,822.25,0.003387663,1
2871,21.6,21.2,433.0,817.5,0.003376853,1
2872,21.6,21.13333333,433.0,819.0,0.003366176,1
2873,21.6,21.13333333,433.0,817.6666667,0.003366176,1
2874,21.6,21.2,433.0,818.0,0.003376853,1
2875,21.625,21.2225,433.0,819.75,0.003385659,1
2876,21.65,21.2,433.0,819.5,0.003387254,1
2877,21.66666667,21.22666667,433.0,813.0,0.003395015,1
2878,21.65,21.125,433.0,811.75,0.003375206,1
2879,21.675,21.175,433.0,813.75,0.003388442,1
2880,21.7,21.125,433.0,812.0,0.003385597,1
2881,21.7,21.05,433.0,801.0,0.003373512,1
2882,21.63333333,20.96333333,433.0,801.0,0.003345806,1
2883,21.675,21.175,433.0,798.75,0.003388442,1
2884,21.7,21.08,433.0,805.75,0.003378346,1
2885,21.7,20.89,433.0,802.25,0.003347732,1
2886,21.625,20.9975,433.0,791.5,0.003349571,1
2887,21.65,20.9175,433.0,790.5,0.003341874,1
2888,21.65,20.89,433.0,780.5,0.003337457,1
2889,21.7,20.9175,433.0,781.0,0.003352163,1
2890,21.7,20.96333333,433.0,780.3333333,0.003359548,1
2891,21.7,20.85666667,433.0,778.0,0.003342362,1
2892,21.7,20.865,433.0,778.5,0.003343704,1
2893,21.7,20.945,433.0,780.75,0.003356594,1
2894,21.7,20.84,433.0,772.0,0.003339676,1
2895,21.7,20.89,433.0,777.0,0.003347732,1
2896,21.7,20.89,426.0,780.5,0.003347732,1
2897,21.7,20.84,0.0,778.5,0.003339676,0
2898,21.675,20.9725,0.0,781.25,0.003355863,0
2899,21.65,20.795,0.0,780.5,0.003322199,0
2900,21.6,20.6,0.0,775.5,0.003280778,0
2901,21.53333333,20.7,0.0,763.3333333,0.003283294,0
2902,21.5,20.6,0.0,758.0,0.003260653,0
2903,21.5,20.7,0.0,750.5,0.003276565,0
2904,21.5,20.7,0.0,746.0,0.003276565,0
2905,21.5,20.65,0.0,750.0,0.003268609,0
2906,21.5,20.7,0.0,740.0,0.003276565,0
2907,21.445,20.6,0.0,738.5,0.00324963,0
2908,21.39,20.5,0.0,730.6666667,0.003222838,0
2909,21.39,20.5,0.0,725.5,0.003222838,0
2910,21.39,20.5,0.0,724.0,0.003222838,0
2911,21.39,20.5,0.0,722.5,0.003222838,0
2912,21.39,20.5,0.0,719.0,0.003222838,0
2913,21.32333333,20.5,0.0,711.0,0.003209626,0
2914,21.32333333,20.5,0.0,703.6666667,0.003209626,0
2915,21.29,20.5,0.0,703.0,0.003203039,0
2916,21.29,20.39333333,0.0,704.3333333,0.003186287,0
2917,21.29,20.29,0.0,689.0,0.00317006,0
2918,21.2,20.29,0.0,686.5,0.003152515,0
2919,21.2,20.245,0.0,674.5,0.003145488,0
2920,21.2,20.15,0.0,672.0,0.003130654,0
2921,21.2,20.2,0.0,666.5,0.003138461,0
2922,21.175,20.2,0.0,664.75,0.003133625,0
2923,21.1,20.15,0.0,664.5,0.003111395,0
2924,21.1,20.2,0.0,661.0,0.003119155,0
2925,21.1,20.2,0.0,649.5,0.003119155,0
2926,21.1,20.1,0.0,647.0,0.003103636,0
2927,21.1,20.1,0.0,645.5,0.003103636,0
2928,21.05,20.05,0.0,644.0,0.003086335,0
2929,21.0,20.0,0.0,636.5,0.003069109,0
2930,21.0,20.0,0.0,630.5,0.003069109,0
2931,21.0,20.0,0.0,626.0,0.003069109,0
2932,21.0,20.0,0.0,625.0,0.003069109,0
2933,21.0,20.0,0.0,625.5,0.003069109,0
2934,21.0,19.945,0.0,624.0,0.003060627,0
2935,21.0,19.89,0.0,614.0,0.003052146,0
2936,20.89,20.0,0.0,616.5,0.003048317,0
2937,20.92666667,20.0,0.0,609.6666667,0.003055233,0
2938,21.0,19.89333333,0.0,607.5,0.00305266,0
2939,21.0,19.89,0.0,602.0,0.003052146,0
2940,21.0,19.89,0.0,598.0,0.003052146,0
2941,20.89,19.79,0.0,595.5,0.003016154,0
2942,21.0,19.79,0.0,593.0,0.003036726,0
2943,20.89,19.79,0.0,592.0,0.003016154,0
2944,20.89,19.79,0.0,582.0,0.003016154,0
2945,20.89,19.79,0.0,581.6666667,0.003016154,0
2946,20.89,19.79,0.0,576.5,0.003016154,0
2947,20.945,19.79,0.0,572.5,0.003026424,0
2948,20.89,19.79,0.0,575.5,0.003016154,0
2949,20.89,19.745,0.0,578.5,0.003009263,0
2950,21.0,19.79,0.0,578.0,0.003036726,0
2951,20.945,19.7,0.0,572.5,0.003012594,0
2952,20.96333333,19.63333333,0.0,574.3333333,0.003005753,0
2953,20.945,19.695,0.0,570.0,0.003011826,0
2954,21.0,19.5,0.0,569.0,0.002992012,0
2955,20.89,19.65,0.0,562.0,0.002994714,0
2956,20.89,19.5,0.0,562.0,0.002971745,0
2957,20.79,19.6,0.0,550.0,0.002968643,0
2958,20.84,19.65,0.0,551.0,0.002985471,0
2959,20.79,19.6,0.0,551.6666667,0.002968643,0
2960,20.79,19.6,0.0,547.0,0.002968643,0
2961,20.79,19.5,0.0,537.0,0.002953425,0
2962,20.7,19.39,0.0,532.5,0.002920377,0
2963,20.79,19.5,0.0,533.0,0.002953425,0
2964,20.745,19.445,0.0,536.0,0.002936867,0
2965,20.7,19.42666667,0.0,530.0,0.002925925,0
2966,20.7,19.4725,0.0,531.4,0.002932861,0
2967,20.7,19.445,0.0,520.0,0.002928699,0
2968,20.7,19.39,0.0,521.5,0.002920377,0
2969,20.7,19.5,0.0,528.5,0.002937022,0
2970,20.7,19.5,0.0,530.0,0.002937022,0
2971,20.63333333,19.32333333,0.0,523.6666667,0.002898301,0
2972,20.6,19.29,0.0,525.0,0.002887311,0
2973,20.6,19.34,0.0,523.0,0.00289483,0
2974,20.6,19.35666667,0.0,525.0,0.002897336,0
2975,20.6,19.29,0.0,517.5,0.002887311,0
2976,20.6,19.39,0.0,519.5,0.002902349,0
2977,20.63333333,19.39,0.0,519.3333333,0.002908347,0
2978,20.6,19.29,0.0,516.0,0.002887311,0
2979,20.6,19.29,0.0,516.0,0.002887311,0
2980,20.65,19.29,0.0,513.5,0.002896266,0
2981,20.6,19.29,0.0,509.5,0.002887311,0
2982,20.5,19.29,0.0,502.0,0.002869474,0
2983,20.5,19.29,0.0,503.0,0.002869474,0
2984,20.5,19.29,0.0,501.0,0.002869474,0
2985,20.39,19.245,0.0,500.5,0.002843287,0
2986,20.34,19.29,0.0,498.0,0.002841138,0
2987,20.39,19.445,0.0,499.0,0.002872972,0
2988,20.39,19.29,0.0,497.0,0.002849966,0
2989,20.39,19.34,0.0,498.0,0.002857387,0
2990,20.39,19.29,0.0,492.0,0.002849966,0
2991,20.5,19.29,0.0,492.5,0.002869474,0
2992,20.5,19.29,0.0,491.5,0.002869474,0
2993,20.445,19.245,0.0,492.0,0.002853004,0
2994,20.39,19.29,0.0,490.5,0.002849966,0
2995,20.39,19.34,0.0,492.0,0.002857387,0
2996,20.5,19.34,0.0,489.5,0.002876947,0
2997,20.445,19.29,0.0,488.0,0.002859706,0
2998,20.39,19.29,0.0,484.5,0.002849966,0
2999,20.39,19.245,0.0,485.5,0.002843287,0
3000,20.445,19.29,0.0,481.5,0.002859706,0
3001,20.5,19.29,0.0,484.0,0.002869474,0
3002,20.5,19.29,0.0,483.0,0.002869474,0
3003,20.5,19.29,0.0,479.0,0.002869474,0
3004,20.5,19.245,0.0,483.0,0.00286275,0
3005,20.5,19.26,0.0,479.0,0.002864991,0
3006,20.5,19.2,0.0,481.0,0.002856025,0
3007,20.39,19.2,0.0,477.0,0.002836609,0
3008,20.39,19.2,0.0,475.0,0.002836609,0
3009,20.39,19.29,0.0,474.0,0.002849966,0
3010,20.39,19.245,0.0,476.0,0.002843287,0
3011,20.39,19.2,0.0,472.0,0.002836609,0
3012,20.39,19.2,0.0,474.0,0.002836609,0
3013,20.39,19.2,0.0,479.0,0.002836609,0
3014,20.39,19.2,0.0,476.0,0.002836609,0
3015,20.39,19.245,0.0,476.5,0.002843287,0
3016,20.39,19.2,0.0,472.3333333,0.002836609,0
3017,20.39,19.245,0.0,473.0,0.002843287,0
3018,20.39,19.2,0.0,471.0,0.002836609,0
3019,20.445,19.2,0.0,471.5,0.002846302,0
3020,20.5,19.2,0.0,467.0,0.002856025,0
3021,20.5,19.2,0.0,455.0,0.002856025,0
3022,20.445,19.15,0.0,458.5,0.002838856,0
3023,20.39,19.1,0.0,462.0,0.002821768,0
3024,20.39,19.1,0.0,465.0,0.002821768,0
3025,20.39,19.2,0.0,468.5,0.002836609,0
3026,20.39,19.1,0.0,463.0,0.002821768,0
3027,20.39,19.1,0.0,458.5,0.002821768,0
3028,20.39,19.2,0.0,454.0,0.002836609,0
3029,20.39,19.15,0.0,462.0,0.002829188,0
3030,20.39,19.1,0.0,463.3333333,0.002821768,0
3031,20.39,19.1,0.0,458.0,0.002821768,0
3032,20.29,19.16666667,0.0,460.0,0.002814142,0
3033,20.29,19.2,0.0,457.0,0.002819058,0
3034,20.29,19.1,0.0,466.0,0.00280431,0
3035,20.29,19.2,0.0,465.5,0.002819058,0
3036,20.29,19.2,0.0,461.5,0.002819058,0
3037,20.2675,19.175,0.0,458.0,0.002811441,0
3038,20.245,19.245,0.0,464.0,0.002817811,0
3039,20.245,19.245,0.0,465.5,0.002817811,0
3040,20.29,19.245,0.0,464.0,0.002825696,0
3041,20.245,19.245,0.0,459.5,0.002817811,0
3042,20.29,19.245,0.0,455.5,0.002825696,0
3043,20.29,19.2,0.0,454.0,0.002819058,0
3044,20.29,19.2,0.0,457.6666667,0.002819058,0
3045,20.29,19.2,0.0,462.0,0.002819058,0
3046,20.29,19.2,0.0,457.0,0.002819058,0
3047,20.26,19.19666667,0.0,458.6666667,0.002813321,0
3048,20.29,19.29,0.0,459.0,0.002832333,0
3049,20.29,19.2,0.0,452.0,0.002819058,0
3050,20.29,19.2,0.0,455.0,0.002819058,0
3051,20.29,19.1,0.0,458.0,0.00280431,0
3052,20.29,19.2,0.0,459.5,0.002819058,0
3053,20.29,19.2,0.0,452.5,0.002819058,0
3054,20.29,19.2,0.0,451.0,0.002819058,0
3055,20.29,19.2,0.0,455.0,0.002819058,0
3056,20.245,19.2,0.0,452.5,0.002811192,0
3057,20.2,19.15,0.0,449.0,0.002796012,0
3058,20.2,19.2,0.0,452.0,0.002803345,0
3059,20.29,19.2,0.0,454.0,0.002819058,0
3060,20.2,19.1,0.0,453.0,0.002788679,0
3061,20.2,19.1,0.0,449.0,0.002788679,0
3062,20.2,19.1,0.0,450.0,0.002788679,0
3063,20.15,19.1,0.0,450.0,0.002780028,0
3064,20.2,19.2,0.0,452.0,0.002803345,0
3065,20.2,19.2,0.0,448.5,0.002803345,0
3066,20.2,19.13333333,0.0,448.6666667,0.002793568,0
3067,20.15,19.15,0.0,452.0,0.002787338,0
3068,20.2,19.1,0.0,461.5,0.002788679,0
3069,20.2,19.1,0.0,455.0,0.002788679,0
3070,20.2,19.0,0.0,455.0,0.002774013,0
3071,20.2,19.1,0.0,450.0,0.002788679,0
3072,20.2,19.1,0.0,449.0,0.002788679,0
3073,20.2,19.06666667,0.0,449.3333333,0.00278379,0
3074,20.2,19.1,0.0,450.0,0.002788679,0
3075,20.2,19.0,0.0,447.0,0.002774013,0
3076,20.2,19.1,0.0,445.0,0.002788679,0
3077,20.2,19.1,0.0,446.0,0.002788679,0
3078,20.2,19.0,0.0,450.0,0.002774013,0
3079,20.2,19.03333333,0.0,452.3333333,0.002778902,0
3080,20.2,19.05,0.0,448.0,0.002781346,0
3081,20.15,19.1,0.0,447.5,0.002780028,0
3082,20.2,19.1,0.0,448.5,0.002788679,0
3083,20.2,19.1,0.0,447.0,0.002788679,0
3084,20.2,19.1,0.0,443.6666667,0.002788679,0
3085,20.2,19.05,0.0,442.0,0.002781346,0
3086,20.15,19.0,0.0,443.0,0.002765408,0
3087,20.13333333,19.06666667,0.0,444.3333333,0.002772282,0
3088,20.15,19.05,0.0,442.0,0.002772718,0
3089,20.16666667,19.1,0.0,446.3333333,0.002782909,0
3090,20.2,19.0,0.0,447.5,0.002774013,0
3091,20.2,19.0,0.0,448.5,0.002774013,0
3092,20.1,19.1,0.0,450.0,0.002771401,0
3093,20.2,19.1,0.0,453.0,0.002788679,0
3094,20.2,19.0,0.0,453.0,0.002774013,0
3095,20.2,19.03333333,0.0,450.3333333,0.002778902,0
3096,20.15,18.945,0.0,440.5,0.002757368,0
3097,20.2,19.05,0.0,444.5,0.002781346,0
3098,20.2,18.89,0.0,450.0,0.002757882,0
3099,20.2,19.0,0.0,447.0,0.002774013,0
3100,20.2,19.0,0.0,446.0,0.002774013,0
3101,20.2,19.0,0.0,441.5,0.002774013,0
3102,20.2,18.92666667,0.0,441.3333333,0.002763259,0
3103,20.2,18.89,0.0,443.0,0.002757882,0
3104,20.2,19.0,0.0,438.5,0.002774013,0
3105,20.2,18.945,0.0,440.5,0.002765948,0
3106,20.2,18.89,0.0,442.6666667,0.002757882,0
3107,20.2,18.89,0.0,444.0,0.002757882,0
3108,20.15,18.945,0.0,444.5,0.002757368,0
3109,20.16666667,18.92666667,0.0,444.5,0.002757542,0
3110,20.2,18.92666667,0.0,444.0,0.002763259,0
3111,20.2,18.89,0.0,446.0,0.002757882,0
3112,20.2,18.89,0.0,446.0,0.002757882,0
3113,20.2,18.89,0.0,443.5,0.002757882,0
3114,20.2,18.89,0.0,440.5,0.002757882,0
3115,20.2,18.96333333,0.0,445.6666667,0.002768636,0
3116,20.2,19.0,0.0,445.0,0.002774013,0
3117,20.2,19.0,0.0,445.5,0.002774013,0
3118,20.2,18.89,0.0,445.0,0.002757882,0
3119,20.1,18.89,0.0,443.5,0.002740796,0
3120,20.2,18.89,0.0,439.5,0.002757882,0
3121,20.2,18.89,0.0,443.5,0.002757882,0
3122,20.2,18.89,0.0,441.0,0.002757882,0
3123,20.15,18.89,0.0,442.0,0.002749327,0
3124,20.15,18.89,0.0,444.0,0.002749327,0
3125,20.13333333,18.89,0.0,441.6666667,0.002746481,0
3126,20.05,18.89,0.0,436.0,0.002732288,0
3127,20.05,18.89,0.0,444.0,0.002732288,0
3128,20.0,18.89,0.0,443.0,0.002723803,0
3129,20.1,18.89,0.0,444.0,0.002740796,0
3130,20.1,18.89,0.0,444.0,0.002740796,0
3131,20.1,18.79,0.0,447.0,0.002726223,0
3132,20.05,18.89,0.0,444.0,0.002732288,0
3133,20.05,18.89,0.0,443.5,0.002732288,0
3134,20.05,18.89,0.0,438.5,0.002732288,0
3135,20.0,18.89,0.0,440.0,0.002723803,0
3136,20.0,18.89,0.0,441.0,0.002723803,0
3137,20.0,18.89,0.0,440.6666667,0.002723803,0
3138,20.1,19.0,0.0,441.0,0.002756827,0
3139,20.0,18.89,0.0,443.0,0.002723803,0
3140,20.0,18.79,0.0,442.0,0.002709321,0
3141,20.1,18.89,0.0,439.0,0.002740796,0
3142,19.945,18.84,0.0,436.5,0.002707281,0
3143,20.0,18.89,0.0,443.0,0.002723803,0
3144,20.0,18.89,0.0,439.6666667,0.002723803,0
3145,20.0,18.89,0.0,437.0,0.002723803,0
3146,20.0,18.89,0.0,436.0,0.002723803,0
3147,20.0,18.89,0.0,434.0,0.002723803,0
3148,20.06666667,18.89,0.0,439.6666667,0.002735121,0
3149,20.05,18.79,0.0,442.0,0.002717761,0
3150,20.1,18.89,0.0,439.5,0.002740796,0
3151,20.1,18.89,0.0,446.0,0.002740796,0
3152,20.05,18.84,0.0,444.5,0.002725024,0
3153,20.1,18.89,0.0,439.0,0.002740796,0
3154,20.1,18.89,0.0,439.5,0.002740796,0
3155,20.05,18.84,0.0,436.5,0.002725024,0
3156,20.0,18.79,0.0,436.0,0.002709321,0
3157,20.0,18.84,0.0,436.0,0.002716562,0
3158,20.0,18.89,0.0,437.0,0.002723803,0
3159,20.0,18.84,0.0,442.0,0.002716562,0
3160,20.0,18.89,0.0,441.0,0.002723803,0
3161,20.0,18.89,0.0,439.0,0.002723803,0
3162,20.0,18.89,0.0,444.0,0.002723803,0
3163,20.0,18.89,0.0,442.6666667,0.002723803,0
3164,20.1,18.89,0.0,437.0,0.002740796,0
3165,20.0,18.89,0.0,438.0,0.002723803,0
3166,20.05,18.84,0.0,442.5,0.002725024,0
3167,20.05,18.84,0.0,438.5,0.002725024,0
3168,20.05,18.89,0.0,441.5,0.002732288,0
3169,20.0,18.89,0.0,437.0,0.002723803,0
3170,20.0,18.745,0.0,437.0,0.002702804,0
3171,20.0,18.84,0.0,442.0,0.002716562,0
3172,20.0,18.89,0.0,440.5,0.002723803,0
3173,20.0,18.84,0.0,441.0,0.002716562,0
3174,20.0,18.84,0.0,444.0,0.002716562,0
3175,20.0,18.89,0.0,442.5,0.002723803,0
3176,20.0,18.84,0.0,440.5,0.002716562,0
3177,20.0,18.84,0.0,439.5,0.002716562,0
3178,20.0,18.79,0.0,441.0,0.002709321,0
3179,20.0,18.84,0.0,436.5,0.002716562,0
3180,19.945,18.89,0.0,434.5,0.002714497,0
3181,20.0,18.82333333,0.0,434.5,0.002714148,0
3182,20.0,18.84,0.0,435.6666667,0.002716562,0
3183,20.0,18.79,0.0,440.5,0.002709321,0
3184,20.0,18.84,0.0,439.0,0.002716562,0
3185,20.0,18.89,0.0,444.5,0.002723803,0
3186,20.0,18.84,0.0,441.5,0.002716562,0
3187,20.0,18.84,0.0,434.5,0.002716562,0
3188,20.0,18.84,0.0,438.0,0.002716562,0
3189,20.0,18.79,0.0,433.0,0.002709321,0
3190,20.03333333,18.79,0.0,434.0,0.002714945,0
3191,20.0,18.79,0.0,436.5,0.002709321,0
3192,20.0,18.745,0.0,438.0,0.002702804,0
3193,20.0,18.79,0.0,440.0,0.002709321,0
3194,20.0,18.745,0.0,440.5,0.002702804,0
3195,20.0,18.79,0.0,440.0,0.002709321,0
3196,19.945,18.84,0.0,440.0,0.002707281,0
3197,20.0,18.89,0.0,440.3333333,0.002723803,0
3198,20.0,18.79,0.0,439.0,0.002709321,0
3199,20.0,18.79,0.0,436.0,0.002709321,0
3200,20.0,18.79,0.0,434.0,0.002709321,0
3201,20.0,18.79,0.0,433.0,0.002709321,0
3202,20.0,18.7,0.0,438.0,0.002696288,0
3203,19.92666667,18.79,0.0,439.6666667,0.002696985,0
3204,19.89,18.79,0.0,441.0,0.002690836,0
3205,19.79,18.79,0.0,432.0,0.002674127,0
3206,19.89,18.89,0.0,435.0,0.002705218,0
3207,19.89,18.89,0.0,436.0,0.002705218,0
3208,19.89,18.84,0.0,431.0,0.002698027,0
3209,19.89,18.79,0.0,434.5,0.002690836,0
3210,19.89,18.89,0.0,436.0,0.002705218,0
3211,19.89,18.89,0.0,437.0,0.002705218,0
3212,19.89,18.89,0.0,444.0,0.002705218,0
3213,19.89,18.89,0.0,443.0,0.002705218,0
3214,19.89,18.79,0.0,439.0,0.002690836,0
3215,20.0,18.79,0.0,433.6666667,0.002709321,0
3216,20.0,18.79,0.0,434.5,0.002709321,0
3217,20.0,18.79,0.0,441.0,0.002709321,0
3218,20.0,18.79,0.0,436.0,0.002709321,0
3219,20.0,18.79,0.0,438.0,0.002709321,0
3220,20.0,18.79,0.0,437.0,0.002709321,0
3221,20.0,18.79,0.0,436.5,0.002709321,0
3222,20.0,18.7,0.0,437.5,0.002696288,0
3223,20.0,18.79,0.0,436.0,0.002709321,0
3224,20.0,18.79,0.0,433.0,0.002709321,0
3225,20.0,18.79,0.0,434.0,0.002709321,0
3226,20.0,18.7,0.0,438.0,0.002696288,0
3227,19.945,18.79,0.0,435.5,0.002700064,0
3228,19.945,18.79,0.0,430.0,0.002700064,0
3229,20.0,18.79,0.0,432.0,0.002709321,0
3230,20.0,18.79,0.0,439.5,0.002709321,0
3231,20.0,18.76,0.0,439.0,0.002704977,0
3232,20.0,18.7,0.0,438.0,0.002696288,0
3233,20.0,18.7,0.0,439.5,0.002696288,0
3234,20.0,18.7675,0.0,435.0,0.002706063,0
3235,20.0,18.7675,0.0,434.75,0.002706063,0
3236,20.0,18.745,0.0,431.0,0.002702804,0
3237,20.06666667,18.79,0.0,438.0,0.002720579,0
3238,20.1,18.79,0.0,439.0,0.002726223,0
3239,20.0,18.6,0.0,441.0,0.002681807,0
3240,20.0,18.65,0.0,442.0,0.002689047,0
3241,19.945,18.7,0.0,441.0,0.002687076,0
3242,19.89,18.745,0.0,438.0,0.002684364,0
3243,19.89,18.79,0.0,438.5,0.002690836,0
3244,19.89,18.79,0.0,437.6666667,0.002690836,0
3245,19.89,18.79,0.0,441.5,0.002690836,0
3246,20.0,18.745,0.0,435.0,0.002702804,0
3247,20.0,18.7,0.0,441.0,0.002696288,0
3248,20.0,18.7,0.0,441.0,0.002696288,0
3249,20.0,18.7,0.0,440.0,0.002696288,0
3250,20.0,18.7,0.0,438.0,0.002696288,0
3251,19.9725,18.745,0.0,433.6666667,0.002698184,0
3252,20.0,18.79,0.0,434.5,0.002709321,0
3253,20.0,18.7,0.0,434.0,0.002696288,0
3254,20.0,18.745,0.0,438.5,0.002702804,0
3255,20.0,18.745,0.0,443.0,0.002702804,0
3256,20.0,18.745,0.0,437.0,0.002702804,0
3257,20.0,18.79,0.0,436.5,0.002709321,0
3258,20.0,18.73,0.0,436.3333333,0.002700632,0
3259,20.0,18.73,0.0,433.6666667,0.002700632,0
3260,20.0,18.79,0.0,435.5,0.002709321,0
3261,20.0,18.79,0.0,438.0,0.002709321,0
3262,20.0,18.79,0.0,438.0,0.002709321,0
3263,20.0,18.79,0.0,441.0,0.002709321,0
3264,20.0,18.7,0.0,434.0,0.002696288,0
3265,20.0,18.745,0.0,435.0,0.002702804,0
3266,20.0,18.79,0.0,435.0,0.002709321,0
3267,20.0,18.79,0.0,435.0,0.002709321,0
3268,20.0,18.7,0.0,436.0,0.002696288,0
